KADAI_CODE,TANGEN_NAME
5121702020020124,中二２月号数学
5121702020010221,中二２月号数学
5121702030010021,中二２月号国語
5231604010010021,中三４月号英語
5231604020010029,中三４月号数学
5231604030010026,中三４月号国語
5231605010010021,中三５月号英語
5231605020010028,中三５月号数学
5231605030010025,中三５月号国語
5231606010010020,中三６月号英語
5231606020010027,中三６月号数学
5231606030010024,中三６月号国語
5231607010010029,中三７月号英語
5231607020010026,中三７月号数学
5231607030010023,中三７月号国語
5231609010010027,中三９月号英語
5231609020010024,中三９月号数学
5231609030010021,中三９月号国語
5231610010010022,中三１０月号英語
5231610020010020,中三１０月号数学
5231610030010027,中三１０月号国語
5231611010010021,中三１１月号英語
5231611020010029,中三１１月号数学
5231611030010026,中三１１月号国語
5231612010010021,中三１２月号英語
5231612020010028,中三１２月号数学
5231612030010025,中三１２月号国語
5231701010010028,中三１月号英語
5231701020010025,中三１月号数学
5231701030010022,中三１月号国語
5231702010010027,中三２月号英語
5231702020010024,中三２月号数学
5231702030010021,中三２月号国語
5011605020030124,中一５月号数学
5011606020030123,中一６月号数学
5011607020030122,中一７月号数学
5011610020030126,中一１０月号数学
5011611020030125,中一１１月号数学
5011612020030124,中一１２月号数学
5011701020030121,中一１月号数学
5011702020030121,中一２月号数学
5021605020030121,中二５月号数学
5021606020030121,中二６月号数学
5021607020030120,中二７月号数学
5021609020030128,中二９月号数学
5021611020030122,中二１１月号数学
5021612020030121,中二１２月号数学
5021701020030129,中二１月号数学
5021702020030128,中二２月号数学
5031609010010020,中三９月号英語
5031609010020027,中三９月号英語
5031609010030024,中三９月号英語
5031609020010027,中三９月号数学
5031609030010024,中三９月号国語
5031610010010025,中三１０月号英語
5031610010020022,中三１０月号英語
5031610010030020,中三１０月号英語
5031610020010022,中三１０月号数学
5031610020020020,中三１０月号数学
5031610020030027,中三１０月号数学
5031610030010020,中三１０月号国語
5031610030020027,中三１０月号国語
5031610030030024,中三１０月号国語
5031612030010028,中三１２月号小論
5031701010980024,中三１月号英語
5031701020980021,中三１月号数学
5031701030980029,中三１月号国語
5031701010990021,中三１月号英語
5031701020990029,中三１月号数学
5031701030990026,中三１月号国語
5001604041510021,理科１５１
5001604041520029,理科１５２
5001604041530026,理科１５３
5001604041540023,理科１５４
5001604041550021,理科１５５
5001604041560028,理科１５６
5001604041570025,理科１５７
5001604041580022,理科１５８
5001604041590020,理科１５９
5001604041600028,理科１６０
5001604041610025,理科１６１
5001604041620022,理科１６２
5001604041630020,理科１６３
5001604041640027,理科１６４
5001604041650024,理科１６５
5001604041660021,理科１６６
5001604041670029,理科１６７
5001604041680026,理科１６８
5001604041690023,理科１６９
5001604041700021,理科１７０
5001604041710029,理科１７１
5001604041720026,理科１７２
5001604041730023,理科１７３
5001604041740021,理科１７４
5031604041710021,理科１７１
5031605041720027,理科１７２
5031606041730023,理科１７３
5031607041740020,理科１７４
5001604054510026,社会４５１
5001604054520023,社会４５２
5001604054530021,社会４５３
5001604054540028,社会４５４
5001604054550025,社会４５５
5001604054560022,社会４５６
5001604054570020,社会４５７
5001604054580027,社会４５８
5001604054590024,社会４５９
5001604054600022,社会４６０
5001604054610020,社会４６１
5001604054620027,社会４６２
5001604054710023,社会４７１
5001604054720021,社会４７２
5001604054730028,社会４７３
5001604054740025,社会４７４
5001604054750022,社会４７５
5001604054760020,社会４７６
5001604054770027,社会４７７
5001604054780024,社会４７８
5001604054810027,社会４８１
5001604054820024,社会４８２
5001604054830021,社会４８３
5001604054840029,社会４８４
5031604054810029,社会４８１
5031605054820025,社会４８２
5031606054830021,社会４８３
5031607054840028,社会４８４
5011704010010023,中一４月号英語
5011704010020021,中一４月号英語
5011704010030028,中一４月号英語
5011704010040025,中一４月号英語
5011704010050022,中一４月号英語
5011704010060020,中一４月号英語
5011704020010124,中一４月号数学
5011704020010228,中一４月号数学
5011704030010028,中一４月号国語
5011704030020025,中一４月号国語
5011704030030022,中一４月号国語
5011704030040020,中一４月号国語
5011704030050027,中一４月号国語
5011705010010022,中一５月号英語
5011705010020020,中一５月号英語
5011705010030027,中一５月号英語
5011705010040024,中一５月号英語
5011705010050021,中一５月号英語
5011705010060029,中一５月号英語
5011705020010123,中一５月号数学
5011705020010227,中一５月号数学
5011705030010027,中一５月号国語
5011705030020024,中一５月号国語
5011705030030021,中一５月号国語
5011705030040029,中一５月号国語
5011705030050026,中一５月号国語
5011706010010021,中一６月号英語
5011706010020029,中一６月号英語
5011706010030026,中一６月号英語
5011706010040023,中一６月号英語
5011706010050021,中一６月号英語
5011706010060028,中一６月号英語
5011706020010122,中一６月号数学
5011706020010226,中一６月号数学
5011706030010026,中一６月号国語
5011706030020023,中一６月号国語
5011706030030021,中一６月号国語
5011706030040028,中一６月号国語
5011706030050025,中一６月号国語
5011707010010021,中一７月号英語
5011707010020028,中一７月号英語
5011707010030025,中一７月号英語
5011707010040022,中一７月号英語
5011707010050020,中一７月号英語
5011707010060027,中一７月号英語
5011707020010121,中一７月号数学
5011707020010225,中一７月号数学
5011707030010025,中一７月号国語
5011707030020022,中一７月号国語
5011707030030020,中一７月号国語
5011707030040027,中一７月号国語
5011707030050024,中一７月号国語
5011709010010122,中一９月号英語
5011709010020120,中一９月号英語
5011709010030127,中一９月号英語
5011709010040124,中一９月号英語
5011709010050121,中一９月号英語
5011709010060129,中一９月号英語
5011709010010226,中一９月号英語
5011709010020223,中一９月号英語
5011709010030221,中一９月号英語
5011709010040228,中一９月号英語
5011709010050225,中一９月号英語
5011709010060222,中一９月号英語
5011709020010120,中一９月号数学
5011709020010223,中一９月号数学
5011709030010023,中一９月号国語
5011709030020021,中一９月号国語
5011709030030028,中一９月号国語
5011709030040025,中一９月号国語
5011709030050022,中一９月号国語
5011710010010128,中一１０月号英語
5011710010020125,中一１０月号英語
5011710010030122,中一１０月号英語
5011710010040120,中一１０月号英語
5011710010050127,中一１０月号英語
5011710010060124,中一１０月号英語
5011710010010221,中一１０月号英語
5011710010020229,中一１０月号英語
5011710010030226,中一１０月号英語
5011710010040223,中一１０月号英語
5011710010050221,中一１０月号英語
5011710010060228,中一１０月号英語
5011710020010125,中一１０月号数学
5011710020010229,中一１０月号数学
5011710030010029,中一１０月号国語
5011710030020026,中一１０月号国語
5011710030030023,中一１０月号国語
5011710030040021,中一１０月号国語
5011710030050028,中一１０月号国語
5011711010010127,中一１１月号英語
5011711010020124,中一１１月号英語
5011711010030121,中一１１月号英語
5011711010040129,中一１１月号英語
5011711010050126,中一１１月号英語
5011711010060123,中一１１月号英語
5011711010010221,中一１１月号英語
5011711010020228,中一１１月号英語
5011711010030225,中一１１月号英語
5011711010040222,中一１１月号英語
5011711010050220,中一１１月号英語
5011711010060227,中一１１月号英語
5011711020010124,中一１１月号数学
5011711020010228,中一１１月号数学
5011711030010028,中一１１月号国語
5011711030020025,中一１１月号国語
5011711030030022,中一１１月号国語
5011711030040020,中一１１月号国語
5011711030050027,中一１１月号国語
5011801010010123,中一１月号英語
5011801010020121,中一１月号英語
5011801010030128,中一１月号英語
5011801010040125,中一１月号英語
5011801010050122,中一１月号英語
5011801010060120,中一１月号英語
5011801010010227,中一１月号英語
5011801010020224,中一１月号英語
5011801010030221,中一１月号英語
5011801010040229,中一１月号英語
5011801010050226,中一１月号英語
5011801010060223,中一１月号英語
5011801020010121,中一１月号数学
5011801020010224,中一１月号数学
5011801030010024,中一１月号国語
5011801030020021,中一１月号国語
5011801030030029,中一１月号国語
5011801030040026,中一１月号国語
5011801030050023,中一１月号国語
5011802010010122,中一２月号英語
5011802010020120,中一２月号英語
5011802010030127,中一２月号英語
5011802010040124,中一２月号英語
5011802010050121,中一２月号英語
5011802010060129,中一２月号英語
5011802010010226,中一２月号英語
5011802010020223,中一２月号英語
5011802010030221,中一２月号英語
5011802010040228,中一２月号英語
5011802010050225,中一２月号英語
5011802010060222,中一２月号英語
5011802020010120,中一２月号数学
5011802020010223,中一２月号数学
5011802030010023,中一２月号国語
5011802030020021,中一２月号国語
5011802030030028,中一２月号国語
5011802030040025,中一２月号国語
5011802030050022,中一２月号国語
5021704010010124,中二４月号英語
5021704010020121,中二４月号英語
5021704010030129,中二４月号英語
5021704010040126,中二４月号英語
5021704010050123,中二４月号英語
5021704010060121,中二４月号英語
5021704010010228,中二４月号英語
5021704010020225,中二４月号英語
5021704010030222,中二４月号英語
5021704010040220,中二４月号英語
5021704010050227,中二４月号英語
5021704010060224,中二４月号英語
5021704020010121,中二４月号数学
5021704020010225,中二４月号数学
5021704030010025,中二４月号国語
5021704030020022,中二４月号国語
5021704030030020,中二４月号国語
5021704030040027,中二４月号国語
5021704030050024,中二４月号国語
5021705010010123,中二５月号英語
5021705010020121,中二５月号英語
5021705010030128,中二５月号英語
5021705010040125,中二５月号英語
5021705010050122,中二５月号英語
5021705010060120,中二５月号英語
5021705010010227,中二５月号英語
5021705010020224,中二５月号英語
5021705010030221,中二５月号英語
5021705010040229,中二５月号英語
5021705010050226,中二５月号英語
5021705010060223,中二５月号英語
5021705020010121,中二５月号数学
5021705020010224,中二５月号数学
5021705030010024,中二５月号国語
5021705030020021,中二５月号国語
5021705030030029,中二５月号国語
5021705030040026,中二５月号国語
5021705030050023,中二５月号国語
5021706010010122,中二６月号英語
5021706010020120,中二６月号英語
5021706010030127,中二６月号英語
5021706010040124,中二６月号英語
5021706010050121,中二６月号英語
5021706010060129,中二６月号英語
5021706010010226,中二６月号英語
5021706010020223,中二６月号英語
5021706010030221,中二６月号英語
5021706010040228,中二６月号英語
5021706010050225,中二６月号英語
5021706010060222,中二６月号英語
5021706020010120,中二６月号数学
5021706020010223,中二６月号数学
5021706030010023,中二６月号国語
5021706030020021,中二６月号国語
5021706030030028,中二６月号国語
5021706030040025,中二６月号国語
5021706030050022,中二６月号国語
5021707010010121,中二７月号英語
5021707010020129,中二７月号英語
5021707010030126,中二７月号英語
5021707010040123,中二７月号英語
5021707010050121,中二７月号英語
5021707010060128,中二７月号英語
5021707010010225,中二７月号英語
5021707010020222,中二７月号英語
5021707010030220,中二７月号英語
5021707010040227,中二７月号英語
5021707010050224,中二７月号英語
5021707010060221,中二７月号英語
5021707020010129,中二７月号数学
5021707020010222,中二７月号数学
5021707030010022,中二７月号国語
5021707030020020,中二７月号国語
5021707030030027,中二７月号国語
5021707030040024,中二７月号国語
5021707030050021,中二７月号国語
5021709010010120,中二９月号英語
5021709010020127,中二９月号英語
5021709010030124,中二９月号英語
5021709010040121,中二９月号英語
5021709010050129,中二９月号英語
5021709010060126,中二９月号英語
5021709010010223,中二９月号英語
5021709010020221,中二９月号英語
5021709010030228,中二９月号英語
5021709010040225,中二９月号英語
5021709010050222,中二９月号英語
5021709010060220,中二９月号英語
5021709020010127,中二９月号数学
5021709020010221,中二９月号数学
5021709030010021,中二９月号国語
5021709030020028,中二９月号国語
5021709030030025,中二９月号国語
5021709030040022,中二９月号国語
5021709030050020,中二９月号国語
5021710010010125,中二１０月号英語
5021710010020122,中二１０月号英語
5021710010030120,中二１０月号英語
5021710010040127,中二１０月号英語
5021710010050124,中二１０月号英語
5021710010060121,中二１０月号英語
5021710010010229,中二１０月号英語
5021710010020226,中二１０月号英語
5021710010030223,中二１０月号英語
5021710010040221,中二１０月号英語
5021710010050228,中二１０月号英語
5021710010060225,中二１０月号英語
5021710020010122,中二１０月号数学
5021710020010226,中二１０月号数学
5021710030010026,中二１０月号国語
5021710030020023,中二１０月号国語
5021710030030021,中二１０月号国語
5021710030040028,中二１０月号国語
5021710030050025,中二１０月号国語
5021711010010124,中二１１月号英語
5021711010020121,中二１１月号英語
5021711010030129,中二１１月号英語
5021711010040126,中二１１月号英語
5021711010050123,中二１１月号英語
5021711010060121,中二１１月号英語
5021711010010228,中二１１月号英語
5021711010020225,中二１１月号英語
5021711010030222,中二１１月号英語
5021711010040220,中二１１月号英語
5021711010050227,中二１１月号英語
5021711010060224,中二１１月号英語
5021711020010121,中二１１月号数学
5021711020010225,中二１１月号数学
5021711030010025,中二１１月号国語
5021711030020022,中二１１月号国語
5021711030030020,中二１１月号国語
5021711030040027,中二１１月号国語
5021711030050024,中二１１月号国語
5021801010010121,中二１月号英語
5021801010020128,中二１月号英語
5021801010030125,中二１月号英語
5021801010040122,中二１月号英語
5021801010050120,中二１月号英語
5021801010060127,中二１月号英語
5021801010010224,中二１月号英語
5021801010020221,中二１月号英語
5021801010030229,中二１月号英語
5021801010040226,中二１月号英語
5021801010050223,中二１月号英語
5021801010060221,中二１月号英語
5021801020010128,中二１月号数学
5021801020010221,中二１月号数学
5021801030010021,中二１月号国語
5021801030020029,中二１月号国語
5021801030030026,中二１月号国語
5021801030040023,中二１月号国語
5021801030050021,中二１月号国語
5021802010010120,中二２月号英語
5021802010020127,中二２月号英語
5021802010030124,中二２月号英語
5021802010040121,中二２月号英語
5021802010050129,中二２月号英語
5021802010060126,中二２月号英語
5021802010010223,中二２月号英語
5021802010020221,中二２月号英語
5021802010030228,中二２月号英語
5021802010040225,中二２月号英語
5021802010050222,中二２月号英語
5021802010060220,中二２月号英語
5021802020010127,中二２月号数学
5021802020010221,中二２月号数学
5021802030010021,中二２月号国語
5021802030020028,中二２月号国語
5021802030030025,中二２月号国語
5021802030040022,中二２月号国語
5021802030050020,中二２月号国語
5111704010010121,中一４月号英語
5111704010010224,中一４月号英語
5111704020010128,中一４月号数学
5111704020020125,中一４月号数学
5111704020010221,中一４月号数学
5111704030010021,中一４月号国語
5111705010010120,中一５月号英語
5111705010010223,中一５月号英語
5111705020010127,中一５月号数学
5111705020020124,中一５月号数学
5111705020010221,中一５月号数学
5111705020030121,中一５月号数学2
5111705020040129,中一５月号数学2
5111705020050220,中一５月号数学2
5111705030010021,中一５月号国語
5111706010010129,中一６月号英語
5111706010010222,中一６月号英語
5111706020010126,中一６月号数学
5111706020020123,中一６月号数学
5111706020010220,中一６月号数学
5111706030010020,中一６月号国語
5111707010010128,中一７月号英語
5111707010010221,中一７月号英語
5111707020010125,中一７月号数学
5111707020020122,中一７月号数学
5111707020010229,中一７月号数学
5111707030010029,中一７月号国語
5111709010010126,中一９月号英語
5111709010010220,中一９月号英語
5111709020010123,中一９月号数学
5111709020020121,中一９月号数学
5111709020010227,中一９月号数学
5111709030010027,中一９月号国語
5111710010010121,中一１０月号英語
5111710010010225,中一１０月号英語
5111710020010129,中一１０月号数学
5111710020020126,中一１０月号数学
5111710020010222,中一１０月号数学
5111710030010022,中一１０月号国語
5111711010010121,中一１１月号英語
5111711010010224,中一１１月号英語
5111711020010128,中一１１月号数学
5111711020020125,中一１１月号数学
5111711020010221,中一１１月号数学
5111711030010021,中一１１月号国語
5111712010010120,中一１２月号英語
5111712010010223,中一１２月号英語
5111712020010127,中一１２月号数学
5111712020020124,中一１２月号数学
5111712020010221,中一１２月号数学
5111712030010021,中一１２月号国語
5111801010010127,中一１月号英語
5111801010010221,中一１月号英語
5111801020010124,中一１月号数学
5111801020020121,中一１月号数学
5111801020010228,中一１月号数学
5111801030010028,中一１月号国語
5111802010010126,中一２月号英語
5111802010010220,中一２月号英語
5111802020010123,中一２月号数学
5111802020020121,中一２月号数学
5111802020010227,中一２月号数学
5111802030010027,中一２月号国語
5121704010010128,中二４月号英語
5121704010010221,中二４月号英語
5121704020010125,中二４月号数学
5121704020020122,中二４月号数学
5121704020010229,中二４月号数学
5121704030010029,中二４月号国語
5121705010010127,中二５月号英語
5121705010010221,中二５月号英語
5121705020010124,中二５月号数学
5121705020020121,中二５月号数学
5121705020010228,中二５月号数学
5121705030010028,中二５月号国語
5121706010010126,中二６月号英語
5121706010010220,中二６月号英語
5121706020010123,中二６月号数学
5121706020020121,中二６月号数学
5121706020010227,中二６月号数学
5121706030010027,中二６月号国語
5121707010010125,中二７月号英語
5121707010010229,中二７月号英語
5121707020010122,中二７月号数学
5121707020020120,中二７月号数学
5121707020010226,中二７月号数学
5121707030010026,中二７月号国語
5121709010010123,中二９月号英語
5121709010010227,中二９月号英語
5121709020010121,中二９月号数学
5121709020020128,中二９月号数学
5121709020010224,中二９月号数学
5121709030010024,中二９月号国語
5121710010010129,中二１０月号英語
5121710010010222,中二１０月号英語
5121710020010126,中二１０月号数学
5121710020020123,中二１０月号数学
5121710020010220,中二１０月号数学
5121710030010020,中二１０月号国語
5121711010010128,中二１１月号英語
5121711010010221,中二１１月号英語
5121711020010125,中二１１月号数学
5121711020020122,中二１１月号数学
5121711020010229,中二１１月号数学
5121711030010029,中二１１月号国語
5121712010010127,中二１２月号英語
5121712010010221,中二１２月号英語
5121712020010124,中二１２月号数学
5121712020020121,中二１２月号数学
5121712020010228,中二１２月号数学
5121712030010028,中二１２月号国語
5121801010010124,中二１月号英語
5121801010010228,中二１月号英語
5121801020010121,中二１月号数学
5121801020020129,中二１月号数学
5121801020010225,中二１月号数学
5121801030010025,中二１月号国語
5121802010010123,中二２月号英語
5121802010010227,中二２月号英語
5121802020010121,中二２月号数学
5121802020020128,中二２月号数学
5121802020010224,中二２月号数学
5121802030010024,中二２月号国語
5231704010010025,中三４月号英語
5231704020010022,中三４月号数学
5231704030010020,中三４月号国語
5231705010010024,中三５月号英語
5231705020010021,中三５月号数学
5231705030010029,中三５月号国語
5231706010010023,中三６月号英語
5231706020010021,中三６月号数学
5231706030010028,中三６月号国語
5231707010010022,中三７月号英語
5231707020010020,中三７月号数学
5231707030010027,中三７月号国語
5231709010010021,中三９月号英語
5231709020010028,中三９月号数学
5231709030010025,中三９月号国語
5231710010010026,中三１０月号英語
5231710020010023,中三１０月号数学
5231710030010021,中三１０月号国語
5231711010010025,中三１１月号英語
5231711020010022,中三１１月号数学
5231711030010020,中三１１月号国語
5231712010010024,中三１２月号英語
5231712020010021,中三１２月号数学
5231712030010029,中三１２月号国語
5231801010010021,中三１月号英語
5231801020010029,中三１月号数学
5231801030010026,中三１月号国語
5231802010010021,中三２月号英語
5231802020010028,中三２月号数学
5231802030010025,中三２月号国語
5031710010010029,中三１０月号英語
5031710010020026,中三１０月号英語
5031710010030023,中三１０月号英語
5031710020010026,中三１０月号数学
5031710020020023,中三１０月号数学
5031710020030021,中三１０月号数学
5031710030010023,中三１０月号国語
5031710030020021,中三１０月号国語
5031710030030028,中三１０月号国語
5031712030010021,中三１２月号小論
5031801010980028,中三１月号英語　東京
5031801020980025,中三１月号数学
5031801030980022,中三１月号国語
5031801010990025,中三１月号英語　東京
5031801020990022,中三１月号数学
5031801030990020,中三１月号国語
5001704041510025,理科１５１
5001704041520022,理科１５２
5001704041530020,理科１５３
5001704041540027,理科１５４
5001704041550024,理科１５５
5001704041560021,理科１５６
5001704041570029,理科１５７
5001704041580026,理科１５８
5001704041590023,理科１５９
5001704041600021,理科１６０
5001704041610029,理科１６１
5001704041620026,理科１６２
5001704041630023,理科１６３
5001704041640021,理科１６４
5001704041650028,理科１６５
5001704041660025,理科１６６
5001704041670022,理科１６７
5001704041680020,理科１６８
5001704041690027,理科１６９
5001704041700025,理科１７０
5001704041710022,理科１７１
5001704041720020,理科１７２
5001704041730027,理科１７３
5001704041740024,理科１７４
5001704054510020,社会４５１
5001704054520027,社会４５２
5001704054530024,社会４５３
5001704054540021,社会４５４
5001704054550029,社会４５５
5001704054560026,社会４５６
5001704054570023,社会４５７
5001704054580021,社会４５８
5001704054590028,社会４５９
5001704054600026,社会４６０
5001704054610023,社会４６１
5001704054620021,社会４６２
5001704054710027,社会４７１
5001704054720024,社会４７２
5001704054730021,社会４７３
5001704054740029,社会４７４
5001704054750026,社会４７５
5001704054760023,社会４７６
5001704054770021,社会４７７
5001704054780028,社会４７８
5001704054810021,社会４８１
5001704054820028,社会４８２
5001704054830025,社会４８３
5001704054840022,社会４８４
5031801010960023,中三１月号英語　大阪
5031801010970021,中三１月号英語　大阪　
5031709040010025,中三１０月号英語
5031709050010022,中三９月号社会
5031710010040021,中三１０月号英語
5031710010050028,中三１０月号英語
5031710010060025,中三１０月号英語
5031710020040028,中三１０月号数学
5031710030040025,中三１０月号国語
5011804010010027,中一０４月号英語
